id	CancerType	AP1
TCGA-PE-A5DD-01A	BRCA	1.039657513
TCGA-AN-A04D-01A	BRCA	2.260636187
TCGA-4H-AAAK-01A	BRCA	1.684622876
TCGA-E9-A5FL-01A	BRCA	0.766548746
TCGA-E9-A24A-01A	BRCA	1.588692106
TCGA-BH-A1FM-01A	BRCA	1.566240609
TCGA-A8-A07C-01A	BRCA	0.298891447
TCGA-AR-A24Q-01A	BRCA	0.99749341
TCGA-AR-A2LE-01A	BRCA	1.499215393
TCGA-AR-A0U4-01A	BRCA	1.08243722
TCGA-GM-A2DN-01A	BRCA	2.027429385
TCGA-A7-A13D-01A	BRCA	1.832629776
TCGA-D8-A1JG-01B	BRCA	1.755172786
TCGA-E2-A570-01A	BRCA	1.522312912
TCGA-A2-A04Q-01A	BRCA	1.542244693
TCGA-A7-A6VV-01A	BRCA	1.657771079
TCGA-E2-A1IG-01A	BRCA	2.179338078
TCGA-E9-A1N6-01A	BRCA	1.482054787
TCGA-E9-A1NC-01A	BRCA	0.417504248
TCGA-A7-A3IZ-01A	BRCA	2.11547339
TCGA-AN-A0AK-01A	BRCA	2.739123141
TCGA-D8-A1JM-01A	BRCA	1.980345899
TCGA-OL-A5S0-01A	BRCA	1.380080721
TCGA-A8-A06Z-01A	BRCA	2.380689222
TCGA-AQ-A54O-01A	BRCA	0.986025443
TCGA-E2-A15S-01A	BRCA	2.742877206
TCGA-EW-A423-01A	BRCA	1.594630277
TCGA-C8-A273-01A	BRCA	1.334934006
TCGA-OL-A5RV-01A	BRCA	1.348833482
TCGA-AC-A2FM-01A	BRCA	2.244484791
TCGA-AO-A0JM-01A	BRCA	1.493845215
TCGA-BH-A0DP-01A	BRCA	1.568130767
TCGA-A2-A25E-01A	BRCA	2.821325014
TCGA-B6-A2IU-01A	BRCA	1.885910339
TCGA-BH-A18P-01A	BRCA	2.185309829
TCGA-E9-A22B-01A	BRCA	1.363725382
TCGA-A2-A0SW-01A	BRCA	1.287182065
TCGA-E2-A107-01A	BRCA	2.787049061
TCGA-E2-A1B6-01A	BRCA	1.402022821
TCGA-D8-A1XW-01A	BRCA	1.498185596
TCGA-A7-A0DC-01A	BRCA	2.289163628
TCGA-EW-A6SD-01A	BRCA	1.307833575
TCGA-AO-A0J3-01A	BRCA	1.460872604
TCGA-AN-A03X-01A	BRCA	1.060907272
TCGA-A8-A099-01A	BRCA	1.982740691
TCGA-E2-A14Z-01A	BRCA	1.049024537
TCGA-AR-A5QP-01A	BRCA	1.434720664
TCGA-AC-A62X-01A	BRCA	1.748618903
TCGA-BH-A42V-01A	BRCA	1.073947326
TCGA-B6-A0RS-01A	BRCA	1.211276391
TCGA-D8-A1JL-01A	BRCA	0.561726807
TCGA-BH-A0DZ-01A	BRCA	1.057865728
TCGA-A8-A06Y-01A	BRCA	1.233830336
TCGA-B6-A1KC-01B	BRCA	2.332986897
TCGA-C8-A135-01A	BRCA	1.344770706
TCGA-5L-AAT1-01A	BRCA	0.853757561
TCGA-AR-A24R-01A	BRCA	2.150443509
TCGA-S3-AA0Z-01A	BRCA	2.54248084
TCGA-D8-A1J8-01A	BRCA	2.256580702
TCGA-A2-A0ER-01A	BRCA	2.091403749
TCGA-E9-A1ND-01A	BRCA	1.614438332
TCGA-A2-A1G1-01A	BRCA	2.215659094
TCGA-A2-A0SU-01A	BRCA	1.483221571
TCGA-E2-A1LB-01A	BRCA	0.939464212
TCGA-E9-A1RD-01A	BRCA	1.808351636
TCGA-OL-A6VQ-01A	BRCA	1.284013902
TCGA-AQ-A04J-01A	BRCA	0.732565534
TCGA-AQ-A1H3-01A	BRCA	2.498597854
TCGA-A2-A259-01A	BRCA	0.856061148
TCGA-WT-AB44-01A	BRCA	0.280533226
TCGA-B6-A0IN-01A	BRCA	0.840528603
TCGA-E9-A1R3-01A	BRCA	1.099853573
TCGA-A8-A086-01A	BRCA	2.554212156
TCGA-AC-A3BB-01A	BRCA	0.966229299
TCGA-AC-A2QI-01A	BRCA	1.256996482
TCGA-BH-A1F5-01A	BRCA	1.368514348
TCGA-AC-A3HN-01A	BRCA	1.597018845
TCGA-BH-A1FG-01A	BRCA	1.516107198
TCGA-BH-A0DV-01A	BRCA	1.028756747
TCGA-UL-AAZ6-01A	BRCA	1.108556685
TCGA-AR-A255-01A	BRCA	2.258026121
TCGA-LD-A7W6-01A	BRCA	1.800262906
TCGA-AR-A24Z-01A	BRCA	2.800275556
TCGA-A1-A0SO-01A	BRCA	3.26494424
TCGA-A2-A3XS-01A	BRCA	1.649818072
TCGA-D8-A1X6-01A	BRCA	2.380389175
TCGA-BH-A0HF-01A	BRCA	1.180047757
TCGA-A7-A3J0-01A	BRCA	2.056587451
TCGA-AC-A23C-01A	BRCA	1.478800677
TCGA-LL-A442-01A	BRCA	2.379680589
TCGA-S3-A6ZH-01A	BRCA	3.066797692
TCGA-AC-A8OR-01A	BRCA	1.207386716
TCGA-AR-A1AX-01A	BRCA	1.617078637
TCGA-D8-A1XO-01A	BRCA	1.914856491
TCGA-E9-A1R2-01A	BRCA	2.138634249
TCGA-D8-A27M-01A	BRCA	0.929669085
TCGA-AN-A0FY-01A	BRCA	1.70760374
TCGA-BH-A0DX-01A	BRCA	1.069647876
TCGA-EW-A1IY-01A	BRCA	2.120760316
TCGA-A2-A04N-01A	BRCA	1.316968286
TCGA-A2-A0YF-01A	BRCA	2.403451366
TCGA-PE-A5DE-01A	BRCA	1.377116103
TCGA-EW-A1J5-01A	BRCA	2.621105002
TCGA-AO-A0JE-01A	BRCA	2.027369145
TCGA-BH-A1FN-01A	BRCA	2.21442961
TCGA-BH-A18V-01A	BRCA	2.881159641
TCGA-BH-A0BF-01A	BRCA	1.146565495
TCGA-B6-A409-01A	BRCA	1.005496272
TCGA-A2-A0CL-01A	BRCA	2.474034783
TCGA-A2-A0CO-01A	BRCA	0.983281368
TCGA-AC-A3QP-01A	BRCA	1.024626732
TCGA-AC-A2QJ-01A	BRCA	0.70524183
TCGA-B6-A0RM-01A	BRCA	1.871462478
TCGA-D8-A1JS-01A	BRCA	0.760270105
TCGA-A7-A26J-01A	BRCA	2.820311634
TCGA-A7-A13H-01A	BRCA	1.180783627
TCGA-AO-A126-01A	BRCA	0.936421443
TCGA-BH-A6R8-01A	BRCA	1.199118233
TCGA-A7-A0DB-01C	BRCA	2.224989142
TCGA-AC-A3TM-01A	BRCA	1.358101368
TCGA-AR-A0TQ-01A	BRCA	2.299903388
TCGA-GM-A2DH-01A	BRCA	2.88798593
TCGA-B6-A0RI-01A	BRCA	2.175025689
TCGA-A2-A1G0-01A	BRCA	1.79587212
TCGA-A2-A1FX-01A	BRCA	2.864756081
TCGA-A7-A26G-01A	BRCA	1.459993887
TCGA-E2-A1LI-01A	BRCA	2.22757766
TCGA-A8-A08P-01A	BRCA	2.379757573
TCGA-E2-A1IN-01A	BRCA	1.340070277
TCGA-BH-A0HA-01A	BRCA	1.039456572
TCGA-AO-A1KR-01A	BRCA	1.155855304
TCGA-3C-AALK-01A	BRCA	0.888566415
TCGA-BH-A0BV-01A	BRCA	2.144822186
TCGA-E2-A1IH-01A	BRCA	1.568730035
TCGA-XX-A89A-01A	BRCA	1.11034422
TCGA-E9-A1RH-01A	BRCA	2.48668574
TCGA-A8-A085-01A	BRCA	2.551222574
TCGA-E9-A1N3-01A	BRCA	1.966657834
TCGA-D8-A13Y-01A	BRCA	0.135772226
TCGA-AO-A0JB-01A	BRCA	0.197298491
TCGA-AC-A6IV-01A	BRCA	1.441427962
TCGA-A8-A09M-01A	BRCA	1.951005205
TCGA-BH-A0GY-01A	BRCA	1.397467938
TCGA-AR-A2LL-01A	BRCA	2.682857065
TCGA-BH-A208-01A	BRCA	0.57065858
TCGA-EW-A1PE-01A	BRCA	1.887264642
TCGA-AO-A125-01A	BRCA	1.301715687
TCGA-E2-A1B1-01A	BRCA	1.60478328
TCGA-BH-A0C0-01A	BRCA	0.609526738
TCGA-A7-A26I-01B	BRCA	2.257604581
TCGA-AO-A0JJ-01A	BRCA	1.97399582
TCGA-AR-A2LH-01A	BRCA	1.492386634
TCGA-A2-A3XW-01A	BRCA	0.811502561
TCGA-AR-A0TS-01A	BRCA	0.91633697
TCGA-BH-A0AV-01A	BRCA	0.415582443
TCGA-A8-A07B-01A	BRCA	1.437178193
TCGA-LL-A73Z-01A	BRCA	1.279377341
TCGA-B6-A402-01A	BRCA	2.157109282
TCGA-AR-A0TT-01A	BRCA	1.596169022
TCGA-EW-A6SB-01A	BRCA	1.276000325
TCGA-AC-A2FB-01A	BRCA	2.321515675
TCGA-AC-A62V-01A	BRCA	1.388994141
TCGA-D8-A1XQ-01A	BRCA	1.298689356
TCGA-BH-A0DD-01A	BRCA	3.201200128
TCGA-Z7-A8R6-01A	BRCA	2.242612729
TCGA-OL-A5DA-01A	BRCA	1.269730599
TCGA-WT-AB41-01A	BRCA	0.955887669
TCGA-E2-A1LA-01A	BRCA	1.997022877
TCGA-AR-A24N-01A	BRCA	2.78156685
TCGA-E9-A3QA-01A	BRCA	1.481672816
TCGA-E2-A15J-01A	BRCA	1.677094668
TCGA-LL-A73Y-01A	BRCA	1.156007924
TCGA-A2-A4RY-01A	BRCA	0.975708643
TCGA-D8-A1XU-01A	BRCA	0.979456103
TCGA-AN-A0FJ-01A	BRCA	2.105624813
TCGA-BH-A0DK-01A	BRCA	1.1094762
TCGA-B6-A0IJ-01A	BRCA	0.444506068
TCGA-LL-A7SZ-01A	BRCA	1.223051169
TCGA-C8-A26Y-01A	BRCA	2.446484034
TCGA-A8-A06R-01A	BRCA	1.233705719
TCGA-AO-A128-01A	BRCA	2.305455219
TCGA-E2-A1BC-01A	BRCA	1.009401669
TCGA-B6-A0I6-01A	BRCA	0.15934098
TCGA-BH-A1ET-01A	BRCA	1.50177894
TCGA-A2-A04V-01A	BRCA	1.394145099
TCGA-A7-A2KD-01A	BRCA	3.548566672
TCGA-A7-A0CE-01A	BRCA	2.620950923
TCGA-D8-A1JE-01A	BRCA	2.377979616
TCGA-B6-A0WX-01A	BRCA	1.645833481
TCGA-A7-A4SB-01A	BRCA	1.656092409
TCGA-EW-A1J1-01A	BRCA	1.105786405
TCGA-A2-A0YM-01A	BRCA	1.53758034
TCGA-A8-A0A4-01A	BRCA	2.178799692
TCGA-A2-A0EM-01A	BRCA	1.424955035
TCGA-AR-A24X-01A	BRCA	2.028341633
TCGA-C8-A132-01A	BRCA	1.412711339
TCGA-AN-A049-01A	BRCA	1.969145134
TCGA-A2-A0SY-01A	BRCA	1.019544209
TCGA-B6-A0RU-01A	BRCA	1.931919919
TCGA-AR-A0TX-01A	BRCA	1.240038016
TCGA-BH-A0HQ-01A	BRCA	1.641113323
TCGA-E2-A15C-01A	BRCA	1.448138294
TCGA-AQ-A54N-01A	BRCA	0.98295129
TCGA-A8-A07I-01A	BRCA	1.748952136
TCGA-B6-A1KI-01A	BRCA	1.550356022
TCGA-B6-A0RH-01A	BRCA	1.028006372
TCGA-BH-A5IZ-01A	BRCA	2.150707111
TCGA-AN-A0XU-01A	BRCA	0.297124472
TCGA-LD-A74U-01A	BRCA	1.06728792
TCGA-B6-A401-01A	BRCA	1.437637835
TCGA-PL-A8LV-01A	BRCA	2.17180933
TCGA-BH-A0BR-01A	BRCA	1.437219991
TCGA-A8-A07G-01A	BRCA	1.475174101
TCGA-A2-A0EN-01A	BRCA	1.025462435
TCGA-OK-A5Q2-01A	BRCA	1.959524191
TCGA-A8-A084-01A	BRCA	1.657154709
TCGA-BH-A0DS-01A	BRCA	0.778675016
TCGA-A8-A09I-01A	BRCA	1.975798317
TCGA-GM-A3XL-01A	BRCA	0.23690462
TCGA-W8-A86G-01A	BRCA	0.96862788
TCGA-AO-A12F-01A	BRCA	2.081097329
TCGA-BH-A0HK-01A	BRCA	1.181796004
TCGA-A8-A06Q-01A	BRCA	2.018375809
TCGA-BH-A42U-01A	BRCA	0.666906204
TCGA-AQ-A04L-01B	BRCA	0.882997208
TCGA-AR-A1AO-01A	BRCA	1.207070376
TCGA-Z7-A8R5-01A	BRCA	0.619422828
TCGA-B6-A0I1-01A	BRCA	1.713557007
TCGA-EW-A1PA-01A	BRCA	1.554117317
TCGA-BH-A0W4-01A	BRCA	1.666619652
TCGA-A2-A3XZ-01A	BRCA	1.52717895
TCGA-A7-A26H-01A	BRCA	2.479117664
TCGA-E2-A1B0-01A	BRCA	2.239235954
TCGA-BH-A1EU-01A	BRCA	1.460037958
TCGA-AC-A23H-01A	BRCA	1.619195395
TCGA-EW-A1P4-01A	BRCA	0.730234458
TCGA-E2-A10E-01A	BRCA	1.986323155
TCGA-EW-A1P0-01A	BRCA	1.980780496
TCGA-EW-A6S9-01A	BRCA	1.647508105
TCGA-A2-A25B-01A	BRCA	1.364854096
TCGA-LL-A6FR-01A	BRCA	1.223930503
TCGA-AR-A5QM-01A	BRCA	1.334057584
TCGA-EW-A1P5-01A	BRCA	1.985012026
TCGA-E2-A14O-01A	BRCA	1.944330591
TCGA-AN-A0AR-01A	BRCA	1.135998654
TCGA-E9-A22D-01A	BRCA	1.916893877
TCGA-A2-A0CS-01A	BRCA	1.500071424
TCGA-E2-A1IF-01A	BRCA	1.237327798
TCGA-E2-A1IE-01A	BRCA	2.512286567
TCGA-BH-A0BW-01A	BRCA	2.556048344
TCGA-E2-A1AZ-01A	BRCA	2.719681201
TCGA-D8-A27N-01A	BRCA	0.940788953
TCGA-A2-A0CT-01A	BRCA	2.496124624
TCGA-A8-A09R-01A	BRCA	2.583796961
TCGA-B6-A0RE-01A	BRCA	1.36909904
TCGA-E9-A249-01A	BRCA	2.320357099
TCGA-E2-A1B5-01A	BRCA	0.689215269
TCGA-A2-A25A-01A	BRCA	1.099757383
TCGA-AO-A03O-01A	BRCA	2.396312248
TCGA-E9-A22A-01A	BRCA	1.041726389
TCGA-BH-A0GZ-01A	BRCA	1.530687648
TCGA-BH-A1FD-01A	BRCA	1.563971089
TCGA-A1-A0SH-01A	BRCA	1.001807698
TCGA-E2-A10A-01A	BRCA	2.443625268
TCGA-B6-A0IO-01A	BRCA	1.747114108
TCGA-BH-A1FR-01A	BRCA	1.721929119
TCGA-D8-A143-01A	BRCA	2.897105073
TCGA-AO-A03R-01A	BRCA	1.448290952
TCGA-BH-A0E0-01A	BRCA	1.463048025
TCGA-A8-A0AD-01A	BRCA	1.869033286
TCGA-GM-A2DI-01A	BRCA	1.493060401
TCGA-E9-A6HE-01A	BRCA	1.576431759
TCGA-BH-A0B3-01A	BRCA	1.942084286
TCGA-AR-A0TU-01A	BRCA	0.352768713
TCGA-LQ-A4E4-01A	BRCA	1.811598024
TCGA-PL-A8LY-01A	BRCA	1.319283888
TCGA-BH-A1FU-01A	BRCA	1.217965188
TCGA-A8-A09D-01A	BRCA	1.050730842
TCGA-B6-A3ZX-01A	BRCA	1.520595625
TCGA-A7-A5ZV-01A	BRCA	1.470896621
TCGA-BH-A0AY-01A	BRCA	1.218116411
TCGA-A7-A4SD-01A	BRCA	1.860797736
TCGA-AO-A03L-01A	BRCA	1.855357193
TCGA-A2-A0EX-01A	BRCA	1.020954885
TCGA-GM-A2DM-01A	BRCA	1.332333798
TCGA-BH-A0DO-01B	BRCA	1.171911362
TCGA-HN-A2OB-01A	BRCA	0.871416954
TCGA-A2-A0CM-01A	BRCA	1.989841855
TCGA-A2-A4S0-01A	BRCA	1.462838549
TCGA-BH-A0H9-01A	BRCA	1.951101461
TCGA-B6-A0IP-01A	BRCA	1.877233171
TCGA-C8-A12X-01A	BRCA	2.08149505
TCGA-AN-A0AL-01A	BRCA	1.476003595
TCGA-LD-A9QF-01A	BRCA	1.886893061
TCGA-E2-A152-01A	BRCA	1.435382714
TCGA-BH-A1FE-06A	BRCA	0.943889501
TCGA-BH-A18N-01A	BRCA	2.07044173
TCGA-C8-A1HN-01A	BRCA	2.754200278
TCGA-AN-A0FK-01A	BRCA	1.688141973
TCGA-B6-A0IE-01A	BRCA	0.690503846
TCGA-B6-A400-01A	BRCA	1.599640937
TCGA-GM-A2DB-01A	BRCA	1.061867725
TCGA-AC-A2FK-01A	BRCA	0.973336009
TCGA-BH-A0HU-01A	BRCA	2.50489701
TCGA-D8-A140-01A	BRCA	1.548101726
TCGA-A7-A0CD-01A	BRCA	2.784996033
TCGA-D8-A1JF-01A	BRCA	1.702762795
TCGA-A2-A4S1-01A	BRCA	0.55476621
TCGA-5T-A9QA-01A	BRCA	2.111999261
TCGA-AR-A2LK-01A	BRCA	3.19389514
TCGA-AR-A1AH-01A	BRCA	2.032111354
TCGA-AR-A254-01A	BRCA	2.148533579
TCGA-E2-A1IO-01A	BRCA	1.372995637
TCGA-S3-A6ZF-01A	BRCA	2.315266684
TCGA-B6-A0IB-01A	BRCA	1.66075558
TCGA-A8-A07J-01A	BRCA	1.314858747
TCGA-AN-A0FV-01A	BRCA	1.518487217
TCGA-AN-A0XP-01A	BRCA	1.678203882
TCGA-A8-A08Z-01A	BRCA	1.822309338
TCGA-E9-A226-01A	BRCA	1.538702905
TCGA-AR-A1AW-01A	BRCA	2.165038456
TCGA-GI-A2C9-01A	BRCA	0.197872083
TCGA-EW-A6SA-01A	BRCA	1.796479112
TCGA-E9-A1NG-01A	BRCA	1.484535758
TCGA-A8-A07L-01A	BRCA	0.218402698
TCGA-E2-A15L-01A	BRCA	2.363079883
TCGA-D8-A1JI-01A	BRCA	1.840807545
TCGA-GM-A2DO-01A	BRCA	1.78520339
TCGA-EW-A1P6-01A	BRCA	1.952697682
TCGA-AR-A1AI-01A	BRCA	2.45111943
TCGA-AR-A0U3-01A	BRCA	2.151944767
TCGA-A2-A0ES-01A	BRCA	1.21010745
TCGA-A8-A06P-01A	BRCA	1.146830827
TCGA-S3-AA12-01A	BRCA	1.728370724
TCGA-E9-A3Q9-01A	BRCA	1.062156775
TCGA-BH-A0HX-01A	BRCA	1.715172687
TCGA-AC-A3W7-01A	BRCA	0.898630965
TCGA-AO-A124-01A	BRCA	3.12977977
TCGA-AC-A5XU-01A	BRCA	1.652012905
TCGA-LL-A6FQ-01A	BRCA	0.857319506
TCGA-AQ-A1H2-01A	BRCA	1.060382172
TCGA-BH-A0DQ-01A	BRCA	1.804998425
TCGA-E2-A106-01A	BRCA	1.583299055
TCGA-A2-A25F-01A	BRCA	2.038841242
TCGA-AN-A0AT-01A	BRCA	0.38797126
TCGA-D8-A27T-01A	BRCA	1.550441689
TCGA-A2-A04X-01A	BRCA	1.374583996
TCGA-A2-A3XT-01A	BRCA	1.751727138
TCGA-AR-A0TY-01A	BRCA	1.745492983
TCGA-A2-A0YG-01A	BRCA	2.41474173
TCGA-B6-A0WZ-01A	BRCA	1.553823937
TCGA-A7-A5ZX-01A	BRCA	0.926476601
TCGA-AC-A23G-01A	BRCA	1.100475026
TCGA-GM-A2DA-01A	BRCA	0.733181738
TCGA-B6-A0X1-01A	BRCA	3.092000583
TCGA-AO-A12E-01A	BRCA	2.633355563
TCGA-AR-A250-01A	BRCA	2.381369467
TCGA-A8-A06O-01A	BRCA	2.977382783
TCGA-AO-A12G-01A	BRCA	1.175864265
TCGA-A7-A3IY-01A	BRCA	1.516443542
TCGA-BH-A1EY-01A	BRCA	1.080146392
TCGA-A8-A079-01A	BRCA	1.991093025
TCGA-AO-A03P-01A	BRCA	2.254661768
TCGA-E2-A572-01A	BRCA	0.719633156
TCGA-A2-A0YH-01A	BRCA	1.943318736
TCGA-E2-A15G-01A	BRCA	1.575767814
TCGA-C8-A12M-01A	BRCA	1.616200976
TCGA-AR-A0TV-01A	BRCA	2.539439159
TCGA-A7-A13G-01B	BRCA	2.227247702
TCGA-A8-A07E-01A	BRCA	1.538763584
TCGA-E9-A1N9-01A	BRCA	2.444980161
TCGA-BH-A0H3-01A	BRCA	1.530314083
TCGA-AR-A1AY-01A	BRCA	2.426574739
TCGA-A2-A0D4-01A	BRCA	2.694101526
TCGA-E9-A5UO-01A	BRCA	2.938554014
TCGA-GM-A2DL-01A	BRCA	1.026595047
TCGA-EW-A1PD-01A	BRCA	2.956976293
TCGA-A1-A0SI-01A	BRCA	1.701045059
TCGA-A2-A0CV-01A	BRCA	0.643198414
TCGA-E2-A15E-06A	BRCA	1.245340161
TCGA-AO-A12B-01A	BRCA	2.004338869
TCGA-B6-A408-01A	BRCA	1.338154546
TCGA-OL-A5D7-01A	BRCA	1.833066934
TCGA-A2-A0EW-01A	BRCA	1.287593139
TCGA-A2-A0T4-01A	BRCA	1.968643174
TCGA-C8-A131-01A	BRCA	1.664384014
TCGA-BH-A1EN-01A	BRCA	1.420161911
TCGA-D8-A3Z5-01A	BRCA	0.973953013
TCGA-E9-A247-01A	BRCA	2.273362649
TCGA-C8-A12Q-01A	BRCA	1.512762687
TCGA-E2-A1BD-01A	BRCA	1.591025626
TCGA-E9-A1RI-01A	BRCA	2.075942275
TCGA-E2-A105-01A	BRCA	2.613149342
TCGA-D8-A1JK-01A	BRCA	1.685730007
TCGA-BH-A0BJ-01A	BRCA	1.670227777
TCGA-S3-AA14-01A	BRCA	1.147834306
TCGA-C8-A26V-01A	BRCA	1.419493587
TCGA-BH-A1FB-01A	BRCA	1.443428936
TCGA-D8-A1JP-01A	BRCA	2.195648087
TCGA-E2-A14X-01A	BRCA	1.760138912
TCGA-BH-A0E2-01A	BRCA	1.231818155
TCGA-PL-A8LZ-01A	BRCA	1.568418963
TCGA-LL-A740-01A	BRCA	1.100866912
TCGA-D8-A1X7-01A	BRCA	2.184700415
TCGA-AO-A0JD-01A	BRCA	1.825116086
TCGA-D8-A1X5-01A	BRCA	1.414414608
TCGA-E9-A22E-01A	BRCA	0.628327455
TCGA-AC-A23E-01A	BRCA	1.448942724
TCGA-AR-A0U2-01A	BRCA	3.626336115
TCGA-A2-A1FV-01A	BRCA	2.096749851
TCGA-A8-A09B-01A	BRCA	2.110918311
TCGA-AN-A0XO-01A	BRCA	1.703688047
TCGA-A7-A425-01A	BRCA	1.49588119
TCGA-A2-A0CZ-01A	BRCA	0.656823146
TCGA-GM-A3NY-01A	BRCA	0.940300684
TCGA-AR-A0U0-01A	BRCA	2.27365837
TCGA-AR-A24P-01A	BRCA	2.772679106
TCGA-AN-A0G0-01A	BRCA	2.567983762
TCGA-AN-A0AM-01A	BRCA	1.222335475
TCGA-BH-A0E6-01A	BRCA	1.385581285
TCGA-E9-A248-01A	BRCA	2.834144425
TCGA-B6-A1KN-01A	BRCA	1.81707838
TCGA-LL-A9Q3-01A	BRCA	0.671927842
TCGA-A8-A08B-01A	BRCA	1.910235516
TCGA-A1-A0SG-01A	BRCA	1.527944568
TCGA-BH-A0H0-01A	BRCA	2.618039603
TCGA-D8-A1XR-01A	BRCA	2.451365849
TCGA-C8-A12P-01A	BRCA	1.634784814
TCGA-LL-A50Y-01A	BRCA	1.107584728
TCGA-AO-A03N-01B	BRCA	1.276014386
TCGA-E2-A1IU-01A	BRCA	1.879561513
TCGA-EW-A1IX-01A	BRCA	1.251819765
TCGA-A2-A0EV-01A	BRCA	2.65601619
TCGA-AC-A3W5-01A	BRCA	1.254271844
TCGA-AR-A2LN-01A	BRCA	1.025793894
TCGA-E9-A1QZ-01A	BRCA	2.620936903
TCGA-BH-A8FY-01A	BRCA	1.583858932
TCGA-AC-A6IX-06A	BRCA	1.056059572
TCGA-AR-A1AL-01A	BRCA	1.850486192
TCGA-BH-A42T-01A	BRCA	2.740772635
TCGA-BH-A0B9-01A	BRCA	1.596529059
TCGA-AO-A0J8-01A	BRCA	1.385649935
TCGA-BH-A2L8-01A	BRCA	1.61579072
TCGA-E9-A1N5-01A	BRCA	1.576868144
TCGA-A8-A075-01A	BRCA	1.560843246
TCGA-AN-A0FZ-01A	BRCA	1.779907595
TCGA-D8-A1XJ-01A	BRCA	2.093015704
TCGA-E2-A15F-01A	BRCA	2.138624441
TCGA-A2-A0EP-01A	BRCA	1.084293589
TCGA-BH-A18K-01A	BRCA	1.49853337
TCGA-AR-A5QN-01A	BRCA	1.923768132
TCGA-E9-A244-01A	BRCA	0.560569712
TCGA-A8-A0A2-01A	BRCA	1.42395979
TCGA-B6-A40C-01A	BRCA	1.955343693
TCGA-AR-A2LQ-01A	BRCA	1.052841901
TCGA-EW-A1J6-01A	BRCA	1.646332076
TCGA-EW-A1IZ-01A	BRCA	1.497378407
TCGA-AC-A2FG-01A	BRCA	1.260396308
TCGA-A8-A09Z-01A	BRCA	1.196315587
TCGA-EW-A1P1-01A	BRCA	1.229373299
TCGA-A8-A0A9-01A	BRCA	1.927593202
TCGA-BH-A0DT-01A	BRCA	1.50039475
TCGA-A2-A0T2-01A	BRCA	0.761321712
TCGA-A7-A4SA-01A	BRCA	0.436282978
TCGA-D8-A27F-01A	BRCA	0.32896507
TCGA-D8-A146-01A	BRCA	1.030583791
TCGA-D8-A27E-01A	BRCA	1.244580668
TCGA-C8-A138-01A	BRCA	0.966157795
TCGA-E2-A14V-01A	BRCA	2.310045975
TCGA-AC-A5EH-01A	BRCA	1.06560686
TCGA-A2-A0YL-01A	BRCA	1.505339216
TCGA-E2-A1LK-01A	BRCA	1.631785881
TCGA-D8-A13Z-01A	BRCA	2.088662346
TCGA-D8-A27V-01A	BRCA	0.987644386
TCGA-EW-A3U0-01A	BRCA	1.584243293
TCGA-A2-A4S2-01A	BRCA	1.312706638
TCGA-D8-A1XV-01A	BRCA	1.965979938
TCGA-BH-A1F0-01A	BRCA	2.742799445
TCGA-AN-A0FT-01A	BRCA	0.829758036
TCGA-E2-A15K-01A	BRCA	2.560244996
TCGA-BH-A0DL-01A	BRCA	2.304866813
TCGA-A2-A0EY-01A	BRCA	1.766432073
TCGA-B6-A0IG-01A	BRCA	3.427273602
TCGA-BH-A0HI-01A	BRCA	1.469312031
TCGA-E2-A576-01A	BRCA	1.806017567
TCGA-BH-A201-01A	BRCA	1.846037505
TCGA-D8-A1JB-01A	BRCA	1.598289033
TCGA-A1-A0SN-01A	BRCA	1.839844041
TCGA-A8-A08A-01A	BRCA	1.34892794
TCGA-A2-A0YI-01A	BRCA	1.014422668
TCGA-AR-A1AN-01A	BRCA	1.121791042
TCGA-AR-A2LM-01A	BRCA	1.422414766
TCGA-AR-A5QQ-01A	BRCA	2.335636081
TCGA-AR-A0TR-01A	BRCA	1.265151035
TCGA-GM-A3XG-01A	BRCA	0.723852503
TCGA-BH-A1FC-01A	BRCA	2.407026803
TCGA-A2-A0D1-01A	BRCA	1.272506745
TCGA-EW-A1P7-01A	BRCA	1.174149621
TCGA-AR-A1AP-01A	BRCA	1.479430685
TCGA-E2-A150-01A	BRCA	1.613343871
TCGA-EW-A2FW-01A	BRCA	3.114032713
TCGA-AR-A1AV-01A	BRCA	2.438305978
TCGA-A2-A0T1-01A	BRCA	1.706766427
TCGA-AO-A0JF-01A	BRCA	1.261947609
TCGA-OL-A6VR-01A	BRCA	1.184336527
TCGA-A8-A090-01A	BRCA	3.060481832
TCGA-BH-A0BG-01A	BRCA	1.51850743
TCGA-AO-A1KP-01A	BRCA	1.815446596
TCGA-LL-A441-01A	BRCA	1.57707948
TCGA-C8-A133-01A	BRCA	1.210835191
TCGA-BH-A8FZ-01A	BRCA	1.312680445
TCGA-E2-A1II-01A	BRCA	2.138630942
TCGA-EW-A6SC-01A	BRCA	1.190245447
TCGA-AN-A0XT-01A	BRCA	1.098387274
TCGA-BH-A0RX-01A	BRCA	1.5087383
TCGA-A8-A08X-01A	BRCA	1.79137493
TCGA-AO-A03V-01A	BRCA	0.941725501
TCGA-EW-A1PH-01A	BRCA	1.929070419
TCGA-A2-A0ST-01A	BRCA	1.584113795
TCGA-BH-A0BC-01A	BRCA	1.08140915
TCGA-E9-A1NH-01A	BRCA	0.811410628
TCGA-B6-A0X5-01A	BRCA	3.013388353
TCGA-AC-A4ZE-01A	BRCA	1.918617354
