id	logFC	AveExpr	t	pvalue	fdr	B
hsa_circ_0077526	1.152867578125	7.4828811796875	7.77805852880578	2.53301983144228e-05	0.0039569886379104	3.12334000848154
hsa_circ_0001726	-0.898327312499998	6.584351953125	-7.76490541328214	2.56774850556993e-05	0.0039569886379104	3.11017051768889
hsa_circ_0000673	1.36647846875	8.772302703125	7.75447490597649	2.59565923191157e-05	0.0039569886379104	3.09971212297864
hsa_circ_0038773	0.932916281250002	5.953401046875	7.73776375582588	2.64107099648445e-05	0.0039569886379104	3.08292876604033
hsa_circ_0004370	1.235907109375	7.3728473828125	7.71682750242202	2.69919581989194e-05	0.0039569886379104	3.06185410878055
hsa_circ_0018818	1.0219298125	7.13888428125	7.71369026336464	2.70802565912355e-05	0.0039569886379104	3.05869152808236
hsa_circ_0027033	-1.02682634375	6.300726140625	-7.68299170807099	2.79611555070949e-05	0.0039569886379104	3.02768154571903
hsa_circ_0007443	-1.3719835	5.9397305	-7.64340409254422	2.91437412834306e-05	0.0039569886379104	2.98752178060709
hsa_circ_0058741	1.1500195	7.072818046875	7.64214451419358	2.91822559097785e-05	0.0039569886379104	2.9862408341014
hsa_circ_0000700	2.30786375	10.82627609375	7.64186207565704	2.91908997878636e-05	0.0039569886379104	2.98595357729641
hsa_circ_0001806	2.57129534375	13.307294671875	7.61134535139118	3.01415630669931e-05	0.00401156803000708	2.95485826435335
hsa_circ_0043438	1.50294434375	9.799882671875	7.55925828406463	3.18434048566981e-05	0.00405225032298561	2.90151719116153
hsa_circ_0007552	-0.879889390625001	6.3232665703125	-7.55686821592808	3.19239788405436e-05	0.00405225032298561	2.89906148753128
hsa_circ_0003528	1.396679421875	7.8265852734375	7.52125960165536	3.31512093839512e-05	0.00405225032298561	2.86239054235429
hsa_circ_0083789	1.0239905625	6.6197710625	7.51082265980922	3.35206235990379e-05	0.00405225032298561	2.85161216833093
hsa_circ_0003751	1.063806390625	6.1182936953125	7.50719917553019	3.36499274281609e-05	0.00405225032298561	2.84786695204967
hsa_circ_0082564	1.121566921875	8.4016755078125	7.47961287807474	3.46524184799358e-05	0.00405225032298561	2.81929980908809
hsa_circ_0028143	1.071632328125	7.6491420078125	7.46887691672206	3.50513566793378e-05	0.00405225032298561	2.80815623539931
hsa_circ_0022025	1.340081921875	7.1771879765625	7.46814572122307	3.5078709338796e-05	0.00405225032298561	2.80739675005645
hsa_circ_0047771	1.35649853125	8.916494578125	7.44209344757025	3.60686742818908e-05	0.00405225032298561	2.78029245991464
hsa_circ_0006005	0.787333703124999	7.2967226640625	7.43592802080974	3.63074001450966e-05	0.00405225032298561	2.77386550670113
hsa_circ_0062683	1.73649265625	12.367024234375	7.42090035360292	3.68965425258875e-05	0.00405225032298561	2.75818021151971
hsa_circ_0006608	1.55664417187501	9.5245982265625	7.41601608178933	3.70902693497317e-05	0.00405225032298561	2.75307602854736
hsa_circ_0001618	1.289365703125	8.7044041171875	7.35947601756318	3.9415641397215e-05	0.00424297786805314	2.69376921814283
hsa_circ_0062317	-1.0450291875	8.6174753125	-7.33662556654504	4.0400260769562e-05	0.00428594070772745	2.66968469219633
hsa_circ_0033049	0.931364656249999	7.110483078125	7.31724497286443	4.12564546017138e-05	0.0043142463954935	2.64920489925712
